"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"63",96.371,99.099,101.916494402346,104.816585464099,107.782169825455,110.953877096389,114.379554356717,117.988401374758,121.732512315758,125.656446800518,129.675476520376,133.7165624759,137.870219873543,142.303051519323,146.966610638318,151.776386891796,156.632891915528,161.417101019617,166.76605721246,172.417518416996,177.984964036599,183.215423256705,188.374779397206,193.969379613534,200.036365172024,206.503627568334,213.167363839783,219.725950621783,225.782120061648,230.715016403165,231.918836355705,231.115857198506,232.432198583503,237.267545997598,244.409508997255,252.050315379745,259.90705179233,267.579773389368,275.621025063137,284.413748964516,293.8705349658,302.811197344799,312.207294505269,322.807888803233,334.153816239003,346.113586882455,359.031696304712,372.8843075025,387.623014693018,402.68650544033,417.573942959779,432.514379626807,447.572224263411,462.436498291579,476.642199733124,490.428650898716,504.423960455685,518.679517631941,533.125119530046,547.435174036994,561.583069539213,581.447437851148,560.686317169726,606.413643879867,627.774219626276,650.841877602132,675.24105285332,700.362037561174,726.901942195483,753.65066622159,779.382951672457,803.506627779891,826.316128103792,852.29266466571,881.471148422299,909.551003038847,943.13199444445,972.152491886501,1004.18043016653,1043.95396176974,1083.70876523475,1122.52147138998,1161.86502199648,1204.75350467407,1242.11575631411,1279.90288006846,1317.70356620517,1361.54723864718,1411.1276684895,1470.39838748001,1525.1315335071,1586.88201979585,1648.91539121122,1706.18691791665,1769.64982974918,1829.84615390293,1881.29037312975,1933.56569205249,1986.41042015767,2042.99357984117,2103.12704240783
"64",90.6785,93.31,95.9593623186944,98.6999603876682,101.528577672243,104.43043509917,107.501991912057,110.85962031269,114.39963337968,118.081586402722,121.939958481983,125.897383254898,129.874722431083,133.964307801003,138.311687156719,142.897736800175,147.59362552429,152.109326111629,156.936167108345,162.09107501886,167.620315301261,173.223888215469,178.326021585022,183.343611329711,188.848817426295,194.821081194102,201.169347095836,207.717692533866,214.155228756844,220.105850306406,224.97008761105,226.229960195028,225.51813904834,226.863234594509,231.645583719561,238.678032455963,246.204103288426,253.960237472525,261.523560115618,269.458315997631,278.113669619907,286.873218040381,295.458928919754,305.1464216207,316.005922620976,327.112777167262,338.820540476674,351.466449167547,365.027168512094,379.455312697936,394.201396844592,408.775137425211,423.400760395046,438.141317401612,452.692382574698,466.598752109706,480.094705496729,493.795116367456,507.750291114455,521.89150610319,535.900029853924,549.749811493087,569.195612706211,548.87195481823,593.635749530932,614.546231215517,637.127824770712,661.012878865975,685.604532989371,711.58520862072,737.770303557964,762.96037755273,786.575737615959,808.904613223988,834.333791653236,862.897448242813,890.385625183167,923.25902307625,951.668022320642,983.021091861014,1021.95654538033,1060.87366538675,1098.86853925267,1137.38307201295,1179.36784068943,1215.9428229319,1252.93372470154,1289.93790307718,1332.85773447441,1381.39344261448,1439.41525338387,1492.99510353054,1553.44442979797,1614.1706804484,1670.23542441597,1732.36109327803,1791.28900555155,1841.64923070143,1892.82304323659,1944.55426679014,1999.94514849035
"65",85.06,87.5635,90.1132675929596,92.6845987115922,95.3504818814308,98.1129118944649,100.914168686396,103.921314565592,107.209843604364,110.684187519875,114.298321128801,118.089961765126,121.976212393848,125.885181704099,129.88890090792,134.157095261076,138.624489387171,142.973875547688,147.527978566532,152.172821692278,157.206915114178,162.7496249989,168.201216966782,173.152814282522,178.083589900047,183.49476315127,189.347454276363,195.57375827459,201.985334584052,208.293612158773,214.13805612952,218.957835714981,220.254813092431,219.625997132787,221.001811597661,225.715912303176,232.633567608467,240.049855962938,247.67960862833,255.130612572225,262.93194346751,270.862852428288,279.28194242744,288.15760547477,298.102756320462,308.711588510771,319.56206460914,330.999578751848,343.353583157025,356.601281730146,370.696382460951,385.102084175244,399.339420513345,413.627441644496,428.027743801138,442.242928145943,455.828298299652,469.012725901575,482.396891514905,496.029940314622,509.844735007191,523.529901360756,537.05998983154,556.056925498371,536.202396637299,579.932913011522,600.360720072329,622.421064890265,645.754782594849,669.778789947543,695.159756159232,720.740423085775,745.349037041897,768.419286035671,790.232746370344,815.074945536442,842.979270007034,869.832940020998,901.947524453937,929.700761519867,960.330111192234,998.366821408425,1036.38562130243,1073.50346317428,1111.12896870456,1152.14460703144,1187.87533250069,1224.01237686694,1260.16239137657,1302.09150846197,1349.50687155118,1406.18937048135,1458.53244213569,1517.58642245874,1576.91093494607,1631.68154185788,1692.37316992178,1749.9408549028,1799.13861985237,1849.1311922284,1899.66830895825
"66",79.58,81.901,84.3197039647929,86.7872807927938,89.2827436239323,91.8802266827594,94.5394516744989,97.2779165502954,100.218563285759,103.441115772767,106.84509920848,110.390224277367,114.105497984857,117.91587487916,121.734607568182,125.659660005138,129.807221710575,133.924392792162,138.305913173115,142.680880763393,147.209350505855,152.250965267043,157.628932073836,162.906137749285,167.760381683287,172.600608173112,177.894675075528,183.626629692339,189.709399734699,195.976852772073,202.154160715234,207.914635917673,212.66666807969,213.991207666992,213.449339823395,214.84447254563,219.487929504849,226.296656839964,233.578106452304,241.078303484832,248.391688628164,255.447957589506,263.065659773775,271.758836300253,280.89229817919,290.586702295933,300.928054383529,311.504957820062,322.654098331932,334.696621670396,347.610306498039,361.35002796338,375.392519240834,389.270890132244,403.198667902848,417.235895761503,431.092673177023,444.335515883891,457.187524989046,470.234236118343,483.52355535124,496.99003812436,510.330160873104,523.519115712121,542.037082326352,522.683144984101,565.311085428984,585.223846928431,606.727985069523,629.473390592678,652.891681515986,677.632718343605,702.568420839169,726.556578700735,749.045158340167,770.308636687551,794.524490383634,821.725264129544,847.90187353168,879.206754107624,906.260249810147,936.117342795876,973.195034811669,1010.25526807758,1046.4372591434,1083.11411416218,1123.09562668183,1157.92547466079,1193.15139703308,1228.38996253299,1269.26192230423,1315.48180355702,1370.73516868962,1421.75851636952,1479.32357082033,1537.15233651773,1590.54201409636,1649.70342633469,1705.81965935423,1753.77700283367,1802.50911428863
"67",74.23,76.382,78.617062555308,80.9515505132046,83.339083341436,85.7649418616749,88.256940468025,90.8498026548105,93.5243546227748,96.4026606489099,99.5535495399576,102.885906010902,106.353310218764,109.988503578093,113.702018692453,117.437661002268,121.241378491562,125.039721096503,129.183740624729,133.387029891207,137.64179081784,142.173821148166,147.05381477964,152.245463689029,157.400621550155,162.153705050763,166.882094120357,172.0578564773,177.646381243811,183.579116795342,189.701590005466,195.769170937876,201.421084182223,206.091533505247,207.444409735094,206.980870909539,208.397810953853,212.981424244714,219.655049747505,226.799227750372,234.144280500985,240.68851891801,247.460755250097,255.354956271421,264.288911946848,273.17131936055,282.599250208606,292.656346156244,302.942518775557,313.785199201849,325.496705747679,338.055427880825,351.417481111417,365.073981820896,378.570873375263,392.115813745715,405.767195713715,419.243087339153,432.121919680835,444.620661392327,457.3087532895,470.232784641682,483.329109781692,496.3025481968,509.128973904146,527.137931090495,508.315981777982,549.772194028853,569.137606915489,590.050653751561,612.170848845651,634.945433517988,659.006405343699,683.25669199823,706.585479489202,728.455908156953,749.134910294077,772.685134869409,799.138232017192,824.595316362757,855.039709408735,881.349576793061,910.385978061632,946.444503384163,982.486049851205,1017.67349464984,1053.34220091348,1092.22472847234,1126.09719698506,1160.35485286423,1194.62480434522,1234.37330313973,1279.32272334225,1333.05732108745,1382.67817325841,1438.66091815859,1494.90012558774,1546.82226357062,1604.35748664772,1658.93123434697,1705.57035858151
"68",68.963,70.994,73.0599133541876,75.2106128759779,77.4629860261657,79.7767805781828,82.0948819613038,84.5192980514665,87.0456432298318,89.6594055232705,92.4706578844528,95.5496504474806,98.8006574008202,102.186585989728,105.720600207723,109.343440504602,112.953122202445,116.409887288066,120.23533725627,124.203069056566,128.278347484865,132.527384307938,136.902044760417,141.598709653525,146.655533128194,151.683757382565,156.31429816468,160.929630001328,165.966167682114,171.404693878119,177.187452510279,183.185278258921,189.118338285266,194.646630536265,199.232056070573,200.601401413459,200.221604453209,201.675300923083,206.175710499293,212.713555145774,219.695622167542,226.239807884569,232.51631283145,239.569553238792,247.70489472203,256.371202133274,264.987505593429,274.132989402571,283.888789443792,293.866803354168,304.384652910394,315.745299824517,327.927780984302,340.889526615101,354.136898508353,367.229442903676,380.368596642727,393.61100314452,406.683176738114,419.176178072101,431.300475736063,443.608450930687,456.145297178831,468.849275544551,481.434048692175,493.876213418052,511.345648548797,493.087577348629,533.301822026383,552.087075425711,572.373597921636,593.831104276783,615.923395654135,639.263535904487,662.787319387878,685.41721047682,706.632433042982,726.691922477323,749.536616718982,775.197217710404,799.891644988508,829.423968482219,854.945630664714,883.112143758328,918.090408324908,953.052202697712,987.185483040696,1021.78560695807,1059.50327077838,1092.36096960447,1125.59231614608,1158.83558993124,1197.3932817537,1240.99608297464,1293.12087064963,1341.25515455975,1395.56073818433,1450.11510109508,1500.48172765517,1556.29327947786,1609.23207739983
"69",63.777,65.692,67.6346624605678,69.6150765463706,71.6835880340711,73.8591771610236,76.060944298895,78.3112506370306,80.6669531509156,83.1308567549274,85.6790644245596,88.4220491125059,91.4193782383198,94.5862580302244,97.8695995135069,101.308786988393,104.796809882217,108.057671482006,111.54119543072,115.197004178103,119.032022478474,123.087256875753,127.174828736728,131.37223546234,135.935319426489,140.85235018706,145.732103329891,150.238815415625,154.720052915847,159.611699500871,164.901246129969,170.552543232822,176.401706326729,182.185035582923,187.584197868971,192.066540673479,193.455607456882,193.176744631948,194.647764887221,199.067221572539,205.445150526322,211.6151771568,217.887027286539,224.438003560368,231.733927670065,239.60318571793,247.98604333758,256.320532490418,265.166894037132,274.603610141297,284.255272143159,294.429113331891,305.418186420233,317.202213938578,329.740018446196,342.55410720926,355.218432433003,367.927842543962,380.737128319127,393.38174901101,405.466140488863,417.193887524859,429.099304531973,441.22610688395,453.514574946456,465.687736647972,477.72295423579,494.621014787708,476.960112165924,515.859065482301,534.029907701823,553.652916858008,574.408610386089,595.778326958554,618.355078884927,641.109467606573,662.999200562577,683.520534702024,702.923936389894,725.021446910209,749.842764033882,773.729508185439,802.295914992564,826.982837592963,854.228105698662,888.062332634072,921.880628067998,954.897507764137,988.36596193474,1024.84999031587,1056.6330090686,1088.77745460328,1120.93343727595,1158.23001877854,1200.40669877708,1250.82663575819,1297.38658678402,1349.9159922014,1402.6860400557,1451.40532027504,1505.39143803659
"70",58.686,60.474,62.2975425592633,64.1534592515883,66.0505212511544,68.0421598884271,70.1026493500635,72.2334169811599,74.4136992914759,76.7048034629133,79.1004494570038,81.5819230984534,84.2478055015827,87.159715050078,90.2223029209144,93.4096504058847,96.7066406332531,99.8385416807724,103.121528712611,106.444548504165,109.965657938837,113.768352320835,117.654034357013,121.562093263842,125.631158872027,130.055691571102,134.81128741738,139.540272736436,143.900970882191,148.242405481217,152.990177403614,158.148420320379,163.646060569402,169.330257957222,174.956304579664,180.205116141237,184.583416560363,186.007492079356,185.812152997943,187.306792200409,191.623959199751,197.192262923644,203.096279163456,209.615022794779,216.399202707882,223.433805294386,231.021206449479,239.10381134049,247.139780200668,255.669287481995,264.768004315718,274.073968229478,283.883408194158,294.478880516546,305.840834014638,317.929566119342,330.284686677208,342.495407846424,354.749599076384,367.100088677212,379.291811080994,390.943370262299,402.251059102378,413.730054225195,425.422505230526,437.270831490086,449.00798137047,460.612127945937,476.904942766672,459.87660894696,497.382300275082,514.902308947667,533.822471615153,553.834748769087,574.439056217095,596.207166069697,618.146550217466,639.252248379203,659.038560304241,677.746981286727,699.053014946659,722.985295356013,746.016476830115,773.559707295664,797.362406853186,823.63181845954,856.254189078209,888.861198821426,920.695497508835,952.965196416738,988.142459304501,1018.78709082249,1049.78020373048,1080.78444054541,1116.74515295979,1157.41117110182,1206.02519363905,1250.91748514172,1301.56542029848,1352.44537868956,1399.41965768296
"71",53.721,55.358,57.0533959425274,58.787075911139,60.5573931944652,62.3775640135343,64.253870958506,66.2403100390339,68.297828352666,70.4122335977101,72.6328920934899,74.9590543362049,77.3639254451797,79.9489369593937,82.7552870512307,85.7195468517298,88.7611054346415,91.6968286068281,94.8428314470062,97.9684317927347,101.15825115305,104.637439046285,108.26654431882,111.965455162081,115.740045511397,119.67478603586,123.942026354759,128.532779996873,133.086615612887,137.29553255271,141.500153464285,146.119827186263,151.126395406513,156.452994074817,161.961737819932,167.407177267057,172.502517375804,176.787084505729,178.224530665994,178.122815375058,179.623660157153,183.193775684237,188.510785370072,194.645802844827,201.369054193855,207.886353738363,214.644224670451,221.933147830726,229.697794088543,237.41763891326,245.611607031957,254.352392776967,263.292272785045,272.715822784098,282.894483701857,293.809473473107,305.422651373578,317.291738369429,329.022106451287,340.794234541093,352.658872755429,364.370989457327,375.564192219899,386.427052030641,397.454479169013,408.686965127123,420.069194419934,431.344620860425,442.492276164293,458.144153910762,441.785691477801,477.815960152889,494.646755621783,512.822624940441,532.047646453801,551.841408598354,572.753190751,593.829509502052,614.104938334702,633.112883782536,651.08534104478,671.553224450844,694.544041647434,716.669207909718,743.128925320912,765.995259199335,791.231268044845,822.570319175135,853.894613705828,884.476594577897,915.47684762067,949.270285048924,978.709398632583,1008.48328482449,1038.26785732403,1072.81392444494,1111.88019699502,1158.58181030671,1201.70810039774,1250.36361498542,1299.24202533039
"72",48.896,50.382,51.9265888653091,53.5299652727078,55.1759952586437,56.867157603755,58.5717818858895,60.3738638281449,62.284998694054,64.2724160725482,66.3150829920639,68.4631209514573,70.709796595012,73.0342859233114,75.5191933745875,78.2263714415232,81.0389911414808,83.7207423147663,86.6638388992403,89.6522646337006,92.6380906295233,95.7797137326155,99.084022837917,102.523066629841,106.080422857737,109.716529663243,113.498147648552,117.604561680292,122.004877536687,126.377652364985,130.43676143355,134.51943769195,138.992520287815,143.827937335372,148.972866951937,154.281568919304,159.542024277985,164.492355249225,168.654275635046,170.112722333456,170.088926695102,170.961343191369,174.356052759997,179.896349426761,186.21604659102,192.648126133222,198.883173269559,205.348373083547,212.321626218084,219.749999746698,227.135512110923,234.974614350251,243.33685253749,251.88956257681,260.904995738116,270.642837335485,281.085118720838,292.195350975412,303.550409367163,314.772756509179,326.035055109032,337.385857387917,348.590743584097,359.299189061338,369.691598140107,380.241447434393,390.987474823311,401.87676043503,412.663868632014,423.328739228277,438.302762572602,422.652755441433,457.122618609435,473.224502890486,490.613208315456,509.005629058785,527.942159309376,547.94829015178,568.111831811304,587.509168640414,605.693914488416,622.888017263749,642.469473808186,664.464600462208,685.631565951909,710.945361051597,732.821395533907,756.964478663693,786.946292399738,816.913988617716,846.171519433621,875.829207812077,908.159112832568,936.323271866931,964.807705115811,993.302361867746,1026.35230155564,1063.72668478405,1108.40573603108,1149.66430481354,1196.2126374205
"73",44.242,45.568,46.9621200035715,48.4148966283597,49.9285791861135,51.4934485626891,53.0676012171116,54.698791605876,56.4253904265916,58.2642796261399,60.1746365051977,62.1434226189199,64.2098289290529,66.3720859818988,68.5978962268444,70.9894200189871,73.5424291598513,75.9993448347781,78.6835239995665,81.4703203711588,84.3100561488816,87.2353271789883,90.2030824195836,93.318833583901,96.6101156022242,100.020820806882,103.5005538361,107.126430476173,111.047051219819,115.250860233713,119.444477116338,123.367722003546,127.308825997681,131.615644647524,136.269133012586,141.206524719591,146.31159001555,151.393680527453,156.167713264129,160.208927926986,161.668952656506,161.097596498719,161.923925526122,165.600890558893,171.313991478773,177.332193346661,183.457416139646,189.395006398636,195.55176938672,202.192347874699,209.266334219821,216.299504188322,223.764624511823,231.72792341209,239.872607278468,248.457939024749,257.731215095937,267.675324078524,278.255517839277,289.068857758425,299.755817715008,310.480823155722,321.290110009393,331.960442033637,342.158017154448,352.054633100448,362.101178224141,372.334542327426,382.704330199389,392.976815258854,403.132894335902,417.392548385508,402.489159868426,435.314561072254,450.648268928506,467.207407246168,484.722376396665,502.755497092691,521.807190690588,541.008785470297,559.480728935752,576.797930786569,593.171750409505,611.819029747219,632.764829660272,652.92197769073,677.028121544243,697.860510844157,720.851794162285,749.403258376327,777.941278580096,805.80301341161,834.045815393623,864.833349942482,891.653874740201,918.779394354277,945.914649736315,977.387868087373,1012.97922272196,1055.52675983988,1094.81699626406
"74",39.7985,40.952,42.1889650725416,43.4918773316225,44.8562314706203,46.2877515594999,47.7333745729239,49.2325845536397,50.7890089210212,52.4442271539942,54.2038270576965,56.036032114297,57.920772075445,59.9004906380224,61.9620196887688,64.0963792297968,66.3356895297153,68.5484168282604,70.997491693732,73.5285336146212,76.1621861473221,78.9244916024064,81.6718558996661,84.455919121225,87.4234336696577,90.5627685690355,93.8108158933747,97.1313934644003,100.577301022856,104.30695226345,108.317111086435,112.342508666541,116.109042385194,119.890625904311,124.020254713721,128.466578912084,133.192541087529,138.100609318939,142.972661431103,147.570662226016,151.466899200493,152.313166617245,151.772180917554,152.998988369653,156.904342038938,162.317418851572,168.019574203222,173.823130264615,179.448907334651,185.282347254416,191.574195051236,198.276690245119,204.940512538775,212.013601268235,219.558706673096,227.275671593129,235.410143722414,244.196432706638,253.618325740006,263.642899491226,273.88837570534,284.014108814172,294.175889444457,304.417525440262,314.527503834403,324.189552204575,333.566446303263,343.085396032806,352.7813539232,362.606571273435,372.339595678803,381.962327174398,395.473133962967,381.352398491488,412.453970232247,426.982426776669,442.671960170455,459.267128838426,476.353238267967,494.404430134247,512.597651105708,530.099538479901,546.507325619134,562.021272349315,579.689287813638,599.535116798888,618.633710039699,641.47391716459,661.212291307207,682.99618491724,710.048265927393,737.087608940913,763.486181780999,790.245809989326,819.416533860957,844.82857592379,870.529595967504,896.239840504281,926.060239419735,959.782510250328,1000.09565889545
"75",35.571,36.5745,37.643151130736,38.7927701007068,40.0078645257242,41.2912674796798,42.604457696056,43.972998857568,45.3958933058908,46.8816292945043,48.4582681740714,50.1364308436513,51.8812018608498,53.6778953756092,55.556601207228,57.524861665164,59.5062090855922,61.4323945352995,63.6250851078477,65.9270491460795,68.3034290280877,70.8460562688495,73.4240132761703,75.9864829551618,78.6242752438384,81.4403217458611,84.4135799980151,87.4960607751226,90.6340146604144,93.8985765561832,97.440061752518,101.266527146008,105.099679942998,108.694212081366,112.306152313489,116.233024273924,120.469918178265,124.993080168329,129.67109222139,134.332761904418,138.73260366138,141.899639994052,142.670037907836,142.602355971587,144.171027462966,147.851044285998,152.951789422481,158.324933418797,163.793627357403,169.094800058657,174.591653572774,180.520465071295,186.836229828726,193.11555309187,199.7805283334,206.890285137197,214.161985252814,221.827102631985,230.106427377464,238.984682153796,248.430843288534,258.085160930606,267.626644581393,277.202095830664,286.852794832997,296.379432807819,305.483986084727,314.319838341169,323.289549693513,332.426055929218,341.684363422128,350.855797454447,359.923302419698,372.654542784867,359.348566299994,388.655593760495,402.345766027515,417.130021622276,432.767657813713,448.867907743798,465.8775553632,483.021037083348,499.513074790043,514.974141268088,529.592941457093,546.241521750767,564.942256874225,582.938871361456,604.46121058573,623.060690954282,643.587665396195,669.078855604735,694.558042792328,719.433431907423,744.649043686505,772.136632181213,796.08241282441,820.300497571455,844.527274563181,872.627052194451,904.403565789984
"76",31.558,32.439,33.3628905036246,34.349412801646,35.4140770660249,36.5510135280165,37.7182133778434,38.9540897018805,40.2462136233825,41.5958539058702,43.0035478958246,44.5004995718033,46.0879245088796,47.7410781216345,49.4383111924125,51.2238387966405,53.0335497672534,54.7286154473351,56.6288325858235,58.681708862984,60.8281471094965,63.1039784884072,65.4613103582726,67.8498801518928,70.2628219920433,72.7510436892205,75.403407607418,78.2095636537822,81.1037611658746,84.0596374099299,87.1456033885897,90.5078661911919,94.1243352550862,97.7557627045375,101.167991812754,104.58627983526,108.30982910487,112.346026359844,116.634903352943,121.083815711176,125.516209695769,129.189096635807,132.090131959941,133.230429139118,133.571516899465,135.040846274796,138.487811971252,143.265532932141,148.298402054235,153.420770053428,158.38622573772,163.534969999709,169.088316856238,175.004111678017,180.885772802377,187.128663020025,193.78816730801,200.599359228811,207.779053761715,215.534058632582,223.850064001602,232.698010888925,241.740931977394,250.678164718212,259.647213929551,268.686745542469,277.610072766478,286.138045418843,294.414333569564,302.816003677467,311.373905745421,320.045895540569,328.63651346896,337.129784035565,349.054769958842,336.591445276695,364.042493241802,376.86568304019,390.713669159122,405.360992287699,420.441632372288,436.374079062731,452.431884298113,467.879500701347,482.361436068302,496.054444877249,511.648690209995,529.165129826694,546.022039936884,566.181394793433,583.602991999473,602.830017351769,626.70688053912,650.572500842688,673.872560893799,697.491297708715,723.238129632572,745.667452220278,768.351834213989,791.044357982773,817.364609826959
"77",27.7735,28.54,29.3456738157146,30.191639985564,31.0994792090246,32.0898582602359,33.1132451988983,34.2062331228006,35.3643288686612,36.5830273024339,37.8541201054346,39.1827163263934,40.5896203284051,42.0851830178766,43.6373473900203,45.2422254553766,46.8656333978587,48.4103465881889,50.0708609411789,51.8439896332296,53.7438673134832,55.7806593185634,57.8753365908636,60.0452584452172,62.2768602298962,64.5378913807521,66.8674679481564,69.3551024065152,71.9731123540845,74.6815529013464,77.4581563508759,80.3724377284693,83.5299464586991,86.9337544368079,90.3529909278379,93.5596322957005,96.7844352568101,100.315453663196,104.120083849313,108.174989585738,112.380294743032,116.122185161804,119.438798044093,122.526200105149,123.973691987897,124.291081260117,125.65832287739,128.865796322507,133.311565285623,137.994754932234,142.761225149917,147.381685187174,152.172699067297,157.340204097056,162.844974515029,168.317982815912,174.127122319236,180.323929900848,186.661885987278,193.342741437049,200.558935150736,208.297151524054,216.530350570414,224.944977175887,233.261258570413,241.607145854089,250.018618481897,258.32196050312,266.257416852823,273.958675526463,281.776604725306,289.739911020202,297.809378323825,305.803127408938,313.706292744349,324.802740765759,313.205357305586,338.749129754278,350.681375207812,363.567215003228,377.196854551213,391.229704560837,406.055178376223,420.99730093123,435.371630056312,448.847372843996,461.589003021404,476.099773422413,492.399185679786,508.084891981056,526.843591970312,543.054751387231,560.945899334972,583.163818331051,605.371275589372,627.052467241615,649.03019426656,672.988158158272,693.859110447121,714.967400830901,736.083267306132
"78",24.228,24.8855,25.5808431797525,26.3128661598966,27.0854939749204,27.9241659163864,28.8066625399639,29.7575593799924,30.7758565860191,31.8613119482041,33.000178849064,34.1916260698323,35.4316960676441,36.7484610333692,38.1437691965742,39.6025393212489,41.044438717611,42.4221317361987,43.9197419241753,45.4645657608919,47.0925507201716,48.8781593408355,50.7367545375338,52.6510025637091,54.6618095153802,56.7361412212977,58.8382280749905,61.0081764823638,63.3118777504729,65.7450779894448,68.2715458938968,70.8748773259738,73.5958066493415,76.5499737932034,79.7314951521764,82.9159632004364,85.9178888894237,88.9620862862202,92.2704459836955,95.8452619068395,99.6552013150809,103.225446711761,106.547471415889,109.969392228895,113.18506357561,114.522201760205,114.815393950314,116.07839997875,119.041342479955,123.148175486291,127.474328728891,131.877413409202,136.145619414258,140.57137660046,145.344922052931,150.430020498755,155.485778303646,160.852041384025,166.57641755409,172.431181367596,178.602702627317,185.268749101921,192.417020340434,200.02253782725,207.795651222493,215.477917036207,223.187531649139,230.957731519256,238.628044429929,245.958518489124,253.072649604267,260.294556532265,267.650757316148,275.105025619566,282.48934830018,289.789993143237,300.040471601631,289.327247955392,312.923617597844,323.946174072288,335.849624887033,348.440169745417,361.403185158638,375.098396426864,388.90136338325,402.179824271477,414.628205130784,426.398440561648,439.802940733528,454.859720516241,469.349581977822,486.678158633735,501.653413784581,518.18057871884,538.704650892227,559.21905890846,579.24732268754,599.54951461409,621.68097436636,640.960769705395,660.459808988506
"79",20.9215,21.483,22.0735790960452,22.6994189130033,23.3622979428516,24.0711159456174,24.8090136438066,25.6235081426529,26.5024579875546,27.4501426383438,28.4554999969052,29.5155997110495,30.6179360910232,31.7703378165339,32.9907705094135,34.2940138046353,35.5860079703631,36.7989303405136,38.1227965846076,39.5084751897298,40.9138012321507,42.4311028629651,44.045897318975,45.7281180608581,47.4871551755532,49.340661865886,51.2527502419466,53.1947346882356,55.1876446362459,57.3127232575417,59.5639877066821,61.9134971823866,64.3308448817605,66.8598304135568,69.6018895178557,72.5392161246104,75.4916317801039,78.3040541351728,81.1372710255443,84.2251106895057,87.5625850317532,90.8030351248995,93.910364452869,97.2853952896628,100.759081796431,103.705429736407,104.930578052535,105.199214400035,106.356439380089,109.071225374501,112.834097155664,116.797920357739,120.832231728094,124.742960970757,128.798045947561,133.171790741052,137.8309949056,142.463315807635,147.380136112794,152.625076318998,157.989483760261,163.644119134823,169.751861556419,176.301440778655,183.269970321523,190.392059045756,197.430908982244,204.494817163045,211.614236379786,218.642134509495,225.358656446796,231.876954897052,238.49400256946,245.234096530801,252.064044523541,258.829905077163,265.51909609658,274.911062138296,265.095107391287,286.715200861967,296.814580761263,307.721077105321,319.257121031135,331.134439836629,343.682630605224,356.329552156788,368.495896806422,379.901683451358,390.686121652791,402.967949367611,416.763672659047,430.039958965945,445.917208419634,459.63823504426,474.781193732328,493.586305091039,512.382561698611,530.733390301503,549.335204638317,569.613079401977,587.278126341046
"80",17.8675,18.3305,18.8293876339348,19.3567697927869,19.9177388693406,20.5209905807734,21.1351472980445,21.8110047286321,22.5590033203818,23.3701449036295,24.2407198092239,25.1682325865025,26.1388521626364,27.1539944224802,28.2136743531506,29.3476591095683,30.4827198121041,31.5543386347363,32.7121166519791,33.92870563068,35.1749753310219,36.4740887041968,37.8321628977649,39.2788477776245,40.8099708217714,42.4166842080348,44.109012010591,45.8586489914176,47.6249991224944,49.4472544214317,51.3966152755759,53.4709915104853,55.6418655155482,57.8696280084918,60.1989070243059,62.7086882433449,65.4063485269566,68.1434210457074,70.735714458192,73.3612992549081,76.2226749855901,79.0768100108546,81.8149005008659,84.9411197884162,88.3180282530206,91.4715246450887,94.146290367439,95.2585095579525,95.5023841134055,96.5529408612008,99.0174890643663,102.433514823338,106.031969128925,109.694414293769,113.244668622438,116.925972568251,120.896563581351,125.126301496441,129.331634137428,133.795242198362,138.556725419329,143.426663877692,148.56007825386,154.104834135732,160.050700121809,166.376899313544,172.842503233788,179.232540974895,185.645327194566,192.108507671523,198.488603098292,204.586023707566,210.503492254384,216.510607726787,222.629427588014,228.829819106118,234.972030501278,241.044639444108,249.570892739928,240.659732271335,260.28697457519,269.455435232909,279.356615665881,289.829314577517,300.611831056075,312.003381283376,323.484561696727,334.529462807557,344.88391101796,354.674284125159,365.82402354788,378.348113888431,390.40064680621,404.814396800812,417.270675705636,431.017818832978,448.089552481537,465.153247573445,481.812572379507,498.699748088302,517.108491877191
