"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228625,0.0408355,0.0614565,0.0831205,0.1016905,0.1162555,0.126817,0.133662,0.1379325,0.1401405,0.1413605,0.141963,0.142094,0.141797,0.141081,0.1399815,0.1381525,0.135541,0.131756,0.1268185,0.1210055,0.1147735,0.107567,0.0994005,0.090679,0.081687,0.0705845,0.0580665,0.0461345,0.035377,0.0260795,0.019036,0.013735,0.0098755,0.006243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220265,0.039413,0.0596555,0.081235,0.100031,0.115056,0.1258975,0.1327875,0.1369945,0.139085,0.1402385,0.14087,0.1411155,0.1410085,0.1405135,0.1396505,0.137959,0.1353845,0.1315625,0.126532,0.12061,0.1143015,0.1070405,0.0988495,0.090157,0.0812525,0.0702435,0.057824,0.045995,0.0353385,0.026136,0.019121,0.013835,0.00998,0.00633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211725,0.0379985,0.0578625,0.0793195,0.0982705,0.113663,0.124736,0.1316725,0.135831,0.1378235,0.138923,0.139588,0.1399475,0.1400255,0.1397495,0.1391345,0.137621,0.135156,0.1313615,0.1262915,0.120312,0.114009,0.106773,0.0986275,0.090019,0.0812755,0.0703325,0.0579285,0.046084,0.035389,0.0260925,0.019041,0.0137405,0.0098975,0.0062765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020603,0.0370935,0.0567855,0.0782705,0.097386,0.1130165,0.124168,0.131004,0.1350145,0.1368585,0.1378765,0.1385515,0.1389925,0.139211,0.139089,0.138629,0.137189,0.134718,0.130861,0.1256895,0.119601,0.113219,0.1059335,0.0977725,0.0891945,0.0805305,0.0696905,0.05741,0.045697,0.035131,0.025956,0.0189685,0.013713,0.009898,0.006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204835,0.0368555,0.056399,0.07772,0.096699,0.11223,0.123315,0.1301125,0.1341005,0.1359315,0.13694,0.137607,0.138042,0.138257,0.138136,0.1376805,0.1362515,0.133798,0.129968,0.124832,0.1187845,0.1124465,0.10521,0.097104,0.0885845,0.07998,0.0692145,0.057018,0.045385,0.0348915,0.025778,0.018839,0.0136195,0.0098305,0.006246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203545,0.0365995,0.0559845,0.0771285,0.0959605,0.111385,0.122398,0.129155,0.1331185,0.1349355,0.135934,0.1365925,0.137021,0.1372325,0.137112,0.1366615,0.1352445,0.13281,0.1290085,0.1239105,0.1179075,0.111616,0.1044325,0.096386,0.0879295,0.079389,0.068703,0.056597,0.0450495,0.0346335,0.025587,0.0187,0.0135195,0.0097575,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020219,0.0363295,0.055547,0.076505,0.095182,0.1104945,0.1214315,0.1281455,0.132083,0.1338855,0.134873,0.1355225,0.135944,0.136152,0.136032,0.135587,0.1341825,0.131768,0.127997,0.1229385,0.116983,0.1107405,0.103613,0.095629,0.0872385,0.0787655,0.068164,0.0561525,0.044696,0.034362,0.0253855,0.0185535,0.0134135,0.009681,0.0061515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02009,0.036073,0.0551315,0.075912,0.094442,0.109647,0.1205125,0.127186,0.1310985,0.1328875,0.133865,0.134505,0.1349205,0.1351245,0.1350055,0.1345655,0.133173,0.130777,0.127035,0.122015,0.116104,0.109908,0.1028335,0.094909,0.0865815,0.078173,0.067651,0.0557305,0.04436,0.034104,0.0251945,0.018414,0.013313,0.0096085,0.006105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199545,0.0358035,0.054694,0.0752885,0.0936635,0.1087565,0.119546,0.1261765,0.130063,0.131838,0.132804,0.1334355,0.133844,0.134044,0.133926,0.133491,0.132111,0.1297355,0.1260235,0.1210435,0.1151795,0.1090325,0.102014,0.094152,0.085891,0.0775495,0.067112,0.055286,0.0440065,0.033832,0.024993,0.0182675,0.0132075,0.009532,0.0060565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019816,0.0355275,0.054247,0.0746515,0.092868,0.107846,0.118558,0.125145,0.129005,0.130765,0.1317205,0.132342,0.1327435,0.13294,0.1328225,0.1323935,0.131026,0.1286705,0.1249895,0.120051,0.114235,0.108138,0.1011765,0.0933785,0.085185,0.0769125,0.066561,0.0548325,0.0436455,0.0335545,0.024787,0.0181175,0.0130995,0.0094535,0.0060065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019663,0.0352235,0.0537545,0.0739485,0.0919905,0.106842,0.1174685,0.124007,0.127838,0.1295815,0.130525,0.1311365,0.13153,0.131722,0.1316055,0.1311825,0.129829,0.127496,0.1238495,0.118956,0.1131925,0.107151,0.1002525,0.092525,0.0844065,0.07621,0.065953,0.0543315,0.043247,0.0332485,0.02456,0.0179525,0.01298,0.0093675,0.0059515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
